Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat
MONO,NA,MONO 2,MONO-0105,Forest,2018,2018-06-04,1900-01-01 08:57:50,1900-01-01 09:07:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,17.3999996185303,77.0999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,Forest
MONO,NA,MONO 2,MONO-0105,Forest,2018,2018-06-04,1900-01-01 08:57:50,1900-01-01 09:07:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,17.3999996185303,77.0999984741211,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Serious effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Unidentified Chickadee,Poecile,553526.0,263793,UNCH,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Downy Woodpecker,Picoides pubescens,178259.0,84936,DOWO,False,True,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0044,Forest,2018,2018-06-04,1900-01-01 10:18:50,1900-01-01 10:28:50,Elizabeth Oswald,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Blue-gray Gnatcatcher,Polioptila caerulea,179853.0,88038,BGGN,False,False,24.7000007629395,57.5,Cloudy/Overcast,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Louisiana Waterthrush,Parkesia motacilla,950009.0,773814,LOWA,False,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Wood Thrush,Hylocichla mustelina,179777.0,87156,WOTH,True,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0077,Forest,2018,2018-06-05,1900-01-01 06:14:50,1900-01-01 06:24:50,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,15.6000003814697,75.3000030517578,Partly Cloudy,Calm (< 1 mph) smoke rises vertically,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257,INBU,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,House Wren,Troglodytes aedon,178541.0,88306,HOWR,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791,GCFL,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Acadian Flycatcher,Empidonax virescens,178339.0,85824,ACFL,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,Brown-headed Cowbird,Molothrus ater,179112.0,94215,BHCO,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Carolina Chickadee,Poecile carolinensis,554383.0,265876,CACH,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Chipping Sparrow,Spizella passerina,179435.0,84781,CHSP,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Common Yellowthroat,Geothlypis trichas,178944.0,92708,COYE,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Fish Crow,Corvus ossifragus,179737.0,87112,FICR,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0074,Forest,2018,2018-06-05,1900-01-01 07:08:50,1900-01-01 07:18:50,Kimberly Serno,2,5 - 7.5 min,Calling,<= 50 Meters,False,Unknown,American Crow,Corvus brachyrhynchos,179731.0,87106,AMCR,False,False,19.2000007629395,76.1999969482422,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,7.5 - 10 min,Calling,50 - 100 Meters,False,Unknown,Scarlet Tanager,Piranga olivacea,179883.0,88071,SCTA,False,True,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Northern Cardinal,Cardinalis cardinalis,179124.0,94228,NOCA,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,Hairy Woodpecker,Picoides villosus,178262.0,85739,HAWO,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,0-2.5 min,Calling,50 - 100 Meters,False,Unknown,Blue Jay,Cyanocitta cristata,179680.0,86252,BLJA,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,Forest
MONO,NA,MONO 1,MONO-0084,Forest,2018,2018-06-05,1900-01-01 07:44:50,1900-01-01 07:54:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Red-eyed Vireo,Vireo olivaceus,179021.0,93587,REVI,False,False,19.6000003814697,72.4000015258789,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,2.5 - 5 min,Calling,<= 50 Meters,False,Unknown,White-breasted Nuthatch,Sitta carolinensis,178775.0,90935,WBNU,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,7.5 - 10 min,Calling,<= 50 Meters,False,Unknown,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865,RBWO,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Eastern Wood-Pewee,Contopus virens,178359.0,85846,EAWP,False,True,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,2.5 - 5 min,Singing,50 - 100 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,7.5 - 10 min,Singing,<= 50 Meters,False,Unknown,Carolina Wren,Thryothorus ludovicianus,178581.0,88350,CARW,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 1,MONO-0091,Forest,2018,2018-06-05,1900-01-01 08:03:50,1900-01-01 08:13:50,Kimberly Serno,2,7.5 - 10 min,Singing,50 - 100 Meters,False,Unknown,Eastern Tufted Titmouse,Baeolophus bicolor,554138.0,266957,ETTI,False,False,17.0,78.4000015258789,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Forest
MONO,NA,MONO 2,MONO-0052,Forest,2018,2018-06-14,1900-01-01 09:49:50,1900-01-01 09:59:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296,CEDW,False,False,25.2000007629395,53.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Forest
MONO,NA,MONO 2,MONO-0052,Forest,2018,2018-06-14,1900-01-01 09:49:50,1900-01-01 09:59:50,Kimberly Serno,2,0-2.5 min,Calling,<= 50 Meters,False,Unknown,American Robin,Turdus migratorius,179759.0,87136,AMRO,False,False,25.2000007629395,53.5999984741211,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Serious effect on count,True,Forest
